ID	City	Area	Street	Name	Info	Lng	Lat	Stops	StopNum	Pikas2012.11.19	osm:NodeID	osm:name:ru
212036	0	0	0	Бобруйская ~(посадки-высадки нет)		27.55968	53.88896	133147,15910	s212036		320718962	Бобруйская
211138	0	0	0	РК Брилевичи		27.47456	53.843	71972,14914,68998	s211138			РК Брилевичи
121002	0	0	0	РК Лобанка~(посадки-высадки нет)		27.42785	53.88918	15175,15171	s121002			РК Лобанка
133383	0	0	0	РК Люцинская~(посадки-высадки нет)		27.43249	53.93477	133387,133414	s133383			РК Люцинская
143094	0	0	0	РК Малиновка-8~(высадка пассажиров)		27.45474	53.84457	14916,14958	s143094			РК Малиновка-8
204297	0	0	0	РК Озерцо~(высадка пассажиров)		27.39325	53.84153	197063,197036,73519	s204297			РК Озерцо
16219	0	0	0	РК Октябрьская		27.57848	53.88921	15608,15907	s16219			РК Октябрьская
205014	0	0	0	РК Семеняко		27.45442	53.87542	205012,211244,54682	s205014			РК Семеняко
73536	0	0	0	РК ст. м. Тракторный завод		27.61781	53.88801	15938,15813	s73536			РК станция метро Тракторный завод
72785	0	0	0	РНПЦ Онкологии		27.69482	54.00646	73800,111036	s72785			РНПЦ Онкологии
14369	0	0	ул. Рогачевская	Рогачевская		27.7203	53.94549	14370,14367	s14369		475543986	Рогачевская
14370	0	0		Рогачевская		27.72033	53.94527	14369,14371	s14370		767184160	Рогачевская
14413	0	0		Роддом		27.67085	53.92393	14414,14412	s14413		767184078	Роддом
14414	0	0		Роддом		27.67064	53.92373	14413,14415,15373	s14414			Роддом
15587	0	0	ул. Бельского	Роддом		27.48092	53.89748	15588,15589	s15587		341877658	Роддом
15588	0	0		Роддом		27.48152	53.89837	15587,15562	s15588		341877282	Роддом
14883	0	0	0	Родная сторона		27.44553	53.90033	15191,14888,14880	s14883		320718821	Родная сторона
15191	0	0	0	Родная сторона		27.44595	53.89989	14883,14882	s15191		320718819	Родная сторона
58363	0	0	0	Розы Люксембург		27.51115	53.88949	15927,15928,68958,15925	s58363		767090534	Розы Люксембург
14572	0	0		Романовская Слобода		27.54732	53.90255	15122,15566,14573	s14572		277732916	Романовская Слобода
15122	0	0		Романовская Слобода		27.54733	53.90128	15599,14572	s15122		1138794889	Романовская Слобода
15599	0	0		Романовская Слобода		27.54773	53.90104	15122,14690,15920	s15599		320719459	Романовская Слобода
197094	0	0	0	РОС		27.51458	53.81934	197114,197113	s197094			РОС
197114	0	0	0	РОС		27.51584	53.81963	197094,197093	s197114			РОС
14748	0	0	ул. Ротмистрова	Ротмистрова		27.69276	53.8399	14751,73908,73907	s14748		767184043	Ротмистрова
14751	0	0		Ротмистрова		27.69394	53.84096	14748,14747	s14751		767074839	Ротмистрова
14650	0	0		Руссиянова		27.68576	53.94131	14651,14649	28		475208262	Руссиянова
14651	0	0		Руссиянова		27.68525	53.94232	14650,14674	28		475208260	Руссиянова
15990	0	0		Ручей		27.57933	53.82528	15991,15992	s15990		767081434	Ручей
15991	0	0		Ручей		27.57932	53.82584	15990,58364	s15991		767183437	Ручей
15687	0	0	0	ручей Мышка		27.49537	53.8664	15692,15686	s15687			Ручей Мышка
15688	0	0		ручей Мышка		27.49624	53.86454	15692,133121,230017	s15688		607266762	Ручей Мышка
15692	0	0		ручей Мышка		27.49623	53.86574	15687,15688	s15692		610848341	Ручей Мышка
15038	0	0		Рынок		27.49783	53.84622	69101,15027	s15038		493609111	Рынок
69101	0	0		Рынок		27.49685	53.8467	15038,15037,72434	s69101		767183754	Рынок
14861	0	0	0	Рынок "Заходнi"		27.45531	53.90396	14864,14862	s14861		371266047	Рынок Заходний
14864	0	0	0	Рынок "Заходнi"		27.45408	53.90483	14865,14861,14881	s14864		342164532	Рынок Заходний
14881	0	0		Рынок "Заходнi"		27.45265	53.90385	58344,14864,14860	s14881		767088251	Рынок Заходний
14642	0	0		рынок Уручье-3		27.70006	53.94158	14641,14643	s14642		522096729	Рынок Уручье-3
14643	0	0		рынок Уручье-3		27.69853	53.94177	14644,14642,14378	s14643		747751979	Рынок Уручье-3
143045	0	0	0	с/т Сузорье		27.66761	53.76343	230035,16178	s143045			с/т Сузорье
230035	0	0	0	с/т Сузорье		27.66809	53.76279	143045,143044	s230035			с/т Сузорье
111331	0	0	0	Садовая		27.39026	53.91775	111332,111333,16240	s111331		476263404	Садовая
111332	0	0	0	Садовая		27.38968	53.91763	111331	s111332			Садовая
143042	0	0	0	Садовая		27.69027	53.7379	143040	s143042			Садовая
14518	0	0		Салон проката		27.58305	53.92585	15748,15019	s14518		320719275	Салон проката
15748	0	0		Салон проката		27.58176	53.92549	14518,14517	s15748		320719276	Салон проката
132086	0	0	0	Самохваловичи		27.51406	53.7414	197161,197134	s132086			Самохваловичи
197135	0	0	0	Самохваловичи		27.51453	53.74003	197161,132088	s197135			Самохваловичи
197161	0	0	0	Самохваловичи		27.51472	53.74021	197135,132086	s197161			Самохваловичи
16243	0	0		Самусевщина		27.39253	53.90925	16241,111344	s16243			Самусевщина
14531	0	0	0	Саперов		27.5156	53.92102	14530,14534,14532	s14531		279586197	Сапёров
14534	0	0		Саперов		27.51423	53.92145	14531,14566	s14534		279588927	Сапёров
15272	0	0	0	Свердлова		27.55573	53.892	191253,15564	s15272			Свердлова
15276	0	0	0	Свердлова		27.55722	53.8926	15895	s15276			Свердлова
15895	0	0	0	Свердлова		27.5575	53.89262	15276,191252	s15895			Свердлова
191252	0	0	0	Свердлова(авт.)		27.5577	53.89251	15895,15564,16217	s191252			Свердлова
191253	0	0	0	Свердлова(авт.)		27.55555	53.8921	15272,15896	s191253			Свердлова
15793	0	0	ул. Якубова	Свислочь		27.59339	53.85527	15794,15974	s15793		767090530	Свислочь
15794	0	0		Свислочь		27.59335	53.85588	15793,15796	s15794		767184118	Свислочь
16198	0	0	0	Севастопольская		27.60825	53.94197	14395,16199	s16198			Севастопольская
16199	0	0	0	Севастопольская		27.60852	53.94233	14394,16198	s16199			Севастопольская
14349	0	0		Севастопольский парк		27.63772	53.93573	14350,14351	s14349		320719081	Севастопольский парк
14350	0	0		Севастопольский парк		27.63631	53.93556	133233,14349,14997	s14350		320719077	Севастопольский парк
14997	0	0	0	Севастопольский парк		27.63649	53.93676	14350,15014	s14997		320719079	Севастопольский парк
15111	0	0		Севастопольский парк		27.61724	53.94021	15118,15110,15117	s15111		767085083	Севастопольский парк
15118	0	0		Севастопольский парк		27.61678	53.94032	15111,14394	s15118		767183739	Севастопольский парк
133233	0	0	0	Севастопольский парк		27.63633	53.93472	14350,14348,14430	s133233		320719075	Севастопольский парк
14356	0	0	0	Седых		27.64094	53.94785	14357,14363	s14356		767074833	Седых
14357	0	0	0	Седых		27.64143	53.94776	14356,69222	s14357		341386599	Седых
16193	0	0	0	Седых		27.61975	53.95375	16192,15980	s16193			Седых
69222	0	0	0	Седых		27.64129	53.94634	14357,54205,14485	s69222		320719106	Седых
16192	0	0	0	Седых~(высадка пассажиров)		27.61988	53.9539	16193,14453,15946	s16192			Седых
58367	0	0	0	Селицкого		27.70019	53.83519	69249,14823	s58367		489465333	Селицкого
69249	0	0	0	Селицкого		27.70032	53.83555	58367,14750,14783	s69249		489459458	Селицкого
14825	0	0	ул. Селицкого, 105	Селицкого, 105		27.70694	53.84422	14826,14824,16043	s14825		489460851	Селицкого, 105
69287	0	0	0	Селицкого, 11		27.67864	53.81317	205301,14793,71990	s69287		951363772	Селицкого, 11
73039	0	0	0	Семашко		27.49796	53.85742	15690,15025	s73039		317238911	Семашко
143037	0	0	0	Семашко		27.492	53.86019	16251,133120	s143037			Семашко
15447	0	0		Семенова		27.56947	53.86985	15549,54189	12		341277843	Семёнова
15549	0	0		Семенова		27.57045	53.86918	15447,15448	12		341277196	Семёнова
205012	0	0	0	Семеняко~(высадка пассажиров)		27.45374	53.87562	205013,205014,230056	s205012			Семеняко
205013	0	0	0	Семеняко~(посадка пассажиров)		27.45397	53.87585	205012,58343	s205013			Семеняко
15774	0	0		Сендайский сквер		27.54252	53.89728	15597,15567,15869	s15774		320719242	Сендайский сквер
15920	0	0		Сендайский сквер		27.54522	53.89922	15598,15599,73933	s15920		320719243	Сендайский сквер
58328	0	0	Сенница	Сеница		27.53329	53.82999	197091,58329	s58328			Сеница
58329	0	0		Сеница		27.53457	53.82827	197092,58328	s58329			Сеница
197092	0	0	0	Сенница		27.53313	53.82697	197129,58329	s197092			Сенница
197116	0	0	0	Сенница		27.53448	53.82472	197129,73744	s197116			Сенница
197129	0	0	0	Сенница		27.53375	53.82595	197092,197116	s197129			Сенница
143044	0	0	0	Серафимово		27.67491	53.76163	230034,230035	s143044			Серафимово
14831	0	0	ул. Проектируемая-4	Сервисный центр		27.67835	53.83945	16254,14832	s14831		767184093	Сервисный центр
16254	0	0		Сервисный центр		27.67654	53.83947	133409,14831,14900	s16254		767183796	Сервисный центр
133409	0	0	0	Сервисный центр		27.67683	53.83861	16254,14899	s133409			Сервисный центр
14592	0	0	0	Сердича Д.		27.48659	53.90925	14683,14682	s14592		320718907	Данилы Сердича
14683	0	0	0	Сердича Д.		27.49011	53.90883	14592,14591	s14683		320718908	Данилы Сердича
15224	0	0		Сердича Д.		27.49335	53.92276	15278,15277,15231	s15224		515631689	Данилы Сердича
15251	0	0	0	Сердича Д.		27.48882	53.91519	15253,15252	22		767088529	Данилы Сердича
15253	0	0		Сердича Д.		27.48706	53.91548	15251,15250	22		767088410	Данилы Сердича
15278	0	0		Сердича Д.		27.49475	53.92212	15224,15223	s15278		767088621	Данилы Сердича
14476	0	0	0	Серебрянка		27.604	53.84962	14504,15827	s14476		767090500	Серебрянка
14504	0	0	посадка пассажиров, ул. Малинина	Серебрянка		27.60512	53.84954	14476,14475,15711	s14504		767090527	Серебрянка
14503	0	0	0	Серебрянка-3		27.59681	53.85125	15359,54486	s14503		767090525	Серебрянка-3
15974	0	0	0	Серебрянка-3		27.59542	53.8525	196090,15793	s15974			Серебрянка-3
54486	0	0		Серебрянка-3		27.59663	53.85206	196090,14503	s54486		1625145284	Серебрянка-3
196090	0	0	0	Серебрянка-3		27.5956	53.85215	15974,54486	s196090			Серебрянка-3
15801	0	0		Серебрянка-6		27.60731	53.86265	15357,133129,15802	s15801			Серебрянка-6
15802	0	0		Серебрянка-6		27.60942	53.86398	15801,15803	s15802		767084817	Серебрянка-6
15795	0	0		Серебрянка-9		27.58743	53.86272	15797,54191	70		767074806	Серебрянка-9
15066	0	0	0	Серова		27.54433	53.84317	15070,15088,15069	s15066		767090496	Серова
15070	0	0	0	Серова		27.54366	53.84335	15066,15090	s15070		767090494	Серова
15071	0	0	0	Серова		27.54322	53.84205	15088,15087	s15071		767088391	Серова
15088	0	0	0	Серова		27.54358	53.84263	15071,15066	s15088		767090544	Серова
15589	0	0	0	Силикатный пер.		27.48138	53.89484	15132,15587	s15589		341871696	Силикатный переулок
14638	0	0		Сиреневая		27.71832	53.93797	14639,14630	s14638			Сиреневая
14639	0	0	Ул. Славянская	Сиреневая		27.71885	53.93762	14638,16157,16153	s14639			Сиреневая
16157	0	0		Сиреневая		27.71929	53.93812	14639,14637	s16157			Сиреневая
15922	0	0	0	Сквер Полянка		27.50487	53.89145	15924,15923,15926	s15922		767085282	Сквер Полянка
15923	0	0	0	Сквер Полянка		27.50518	53.88989	15925,15922	s15923		767090533	Сквер Полянка
15924	0	0	0	Сквер Полянка		27.50384	53.89162	15922,14762	s15924		767085169	Сквер Полянка
15925	0	0	0	Сквер Полянка		27.50598	53.88962	15923,58363	s15925		767090539	Сквер Полянка
197096	0	0	0	Скориничи		27.49333	53.80917	197112,197125,204440	s197096			Скориничи
197112	0	0	0	Скориничи		27.49417	53.80942	197096,197095	s197112			Скориничи
197124	0	0	0	Скориничи-1		27.49257	53.80322	197125,197126	s197124			Скориничи-1
197125	0	0	0	Скориничи-1		27.49208	53.80354	197124,197096,197098	s197125			Скориничи-1
16003	0	0	0	Скорины Ф.		27.67931	53.92595	69035	s16003			Франциска Скорины
16018	0	0	0	Скорины Ф.		27.67978	53.92383	69035,14411	s16018		767183544	Франциска Скорины
15141	0	0		Скрипникова		27.42132	53.88757	73484,73666	s15141		341927042	Скрипникова
58340	0	0	0	Скрипникова		27.42276	53.88756	73484,15140	s58340		340756814	Скрипникова
73484	0	0	0	Скрипникова		27.42215	53.88806	58340,15141,58361	s73484			Скрипникова
16153	0	0		Славянская		27.72026	53.93618	16154,14639	s16153		767184091	Славянская
16154	0	0	ул. Горбатова	Славянская		27.72098	53.93567	16153,16152	s16154		767183676	Славянская
15440	0	0	1-й Запорожский пер. (Слепянка)	Слепянка		27.63683	53.90689	15439,15401	73		767183851	Слепянка
197134	0	0	0	Слобода		27.51354	53.74958	132084,132086	s197134			Слобода
14915	0	0		Слободская		27.46378	53.84433	14960,14959	s14915		767183907	Слободская
14960	0	0	0	Слободская		27.46452	53.84406	14915,68998,14914	s14960		767183774	Слободская
14929	0	0		Слободской проезд		27.44226	53.84863	14956,14955	s14929		767184109	Слободской проезд
14956	0	0		Слободской проезд		27.44336	53.84787	14929,14928	s14956		451718751	Слободской проезд
132239	0	0	0	Слободщина		27.82622	53.99844	132240,197015	s132239			Слободщина
132240	0	0	0	Слободщина		27.82571	53.99866	132239,197020	s132240			Слободщина
14963	0	0		Слуцкой В.		27.54759	53.93154	14845,15006,14695	s14963		767085156	Веры Слуцкой
15006	0	0		Слуцкой В.		27.5477	53.93073	14963,211180,14962	s15006		767085138	Веры Слуцкой
15608	0	0	0	Смоленская		27.57861	53.88969	16219,73564,15611	s15608		767183968	Смоленская
73564	0	0	0	Смоленская		27.58134	53.88944	15608,73210	s73564		2833693309	Смоленская
132245	0	0	0	Смольница		27.97162	53.95553	197018	s132245			Смольница
132246	0	0	0	Смольница		27.97076	53.95533	197016	s132246			Смольница
16065	0	0	0	Сокол		27.90296	53.87581	16063	s16065		767183644	Сокол
14728	0	0		Соколянский пер.		27.58056	53.87333	14803,14729	s14728		767085057	Соколянский переулок
14803	0	0		Соколянский пер.		27.57988	53.87357	14728,14727	s14803		767085041	Соколянский переулок
15449	0	0	0	Солнечная		27.5709	53.86333	16186,15547,54191	s15449		341276359	Солнечная
15548	0	0	0	Солнечная		27.57112	53.86455	16186,15448	s15548		341275994	Солнечная
16186	0	0	0	Солнечная		27.57033	53.86405	15548,15449,195083	s16186		767183467	Солнечная
15606	0	0		Соломенная		27.58656	53.89792	15632,15631,15988	s15606		767085132	Соломенная
15632	0	0		Соломенная		27.58604	53.89919	15606,15605	s15632		767085076	Соломенная
15407	0	0	0	Солтыса		27.65611	53.88817	15416,15415,15286	s15407		767088206	Солтыса
15416	0	0	0	Солтыса		27.65627	53.88854	15407,54199	s15416		767088204	Солтыса
14785	0	0	0	Сосновая		27.70079	53.82857	14822,14821	s14785		489465523	Сосновая
14822	0	0	0	Сосновая		27.70017	53.8293	14785,14784	s14822			Сосновая
15306	0	0		Сосновая		27.68235	53.89166	15329,15328	s15306		312807234	Сосновая
15329	0	0		Сосновая		27.68409	53.89157	15306,15305	s15329		343853149	Сосновая
14404	0	0		Сосновый Бор		27.69822	53.93288	14405,14386,14628	77		767183747	Сосновый Бор
14405	0	0	0	Сосновый Бор		27.69834	53.93313	14404	s14405		528939112	Сосновый Бор
73217	0	0	0	Спортивная		27.47962	53.90835	14593,14852,14681	s73217			Спортивная
14436	0	0		Спортивно-стрелковый комплекс		27.71345	53.95344	14437	s14436		612218708	Спортивно-стрелковый комплекс
14437	0	0		Спортивно-стрелковый комплекс		27.71362	53.95318	14436,14435,14367	s14437		612218709	Спортивно-стрелковый комплекс
16053	0	0	0	Спорткомплекс		27.73768	53.80845	16055,16054	s16053			Спорткомплекс
16055	0	0	0	Спорткомплекс		27.73784	53.80863	16053,16046,16047	s16055			Спорткомплекс
14362	0	0		Спортшкола		27.63661	53.95066	14363,14455,14361	s14362			Спортшкола
14363	0	0		Спортшкола		27.63793	53.95059	14362,14356	s14363		341374590	Спортшкола
16097	0	0	0	СТ Текстильщик		27.51596	53.98709	16098,16099	s16097			СТ Текстильщик
16098	0	0	0	СТ Текстильщик		27.51836	53.98678	16097,111279	s16098			СТ Текстильщик
14511	0	0	0	ст. Аэрации		27.6877	53.83185	14784,73907,14833,71987	s14511		767183537	Станция Аэрации
15080	0	0	0	ст. Ждановичи		27.42776	53.94805	15081	s15080			Станция Ждановичи
14488	0	0	0	ст. м. Восток		27.65101	53.93476	73197,14489	s14488		767183707	Станция метро Восток
14499	0	0	0	ст. м. Восток		27.65134	53.93417	73197,14498	s14499			Станция метро Восток
14512	0	0	0	ст. м. Восток		27.65282	53.93458	14500,14513	s14512		767183423	Станция метро Восток
15863	0	0	0	ст. м. Октябрьская		27.5627	53.90273	15864,73203	s15863		767090489	Станция метро Октябрьская
15864	0	0	0	ст. м. Октябрьская		27.56345	53.90252	15863,15150	s15864		767090487	Станция метро Октябрьская
15351	0	0	0	ст. м. Партизанская		27.6272	53.87678	15810,15394	s15351			Станция метро Партизанская
15394	0	0	0	ст. м. Партизанская		27.6269	53.87654	15809,15351,15623	s15394		767183976	Станция метро Партизанская
15610	0	0	0	ст. м. Первомайская		27.56913	53.89428	73595,191250	s15610		767184039	Станция метро Первомайская
73595	0	0	0	ст. м. Первомайская		27.56897	53.89384	15610,73211,16221	s73595			Станция метро Первомайская
143040	0	0	0	ст. Михановичи		27.68692	53.74567	143043,143042,16181	s143040			Станция Михановичи
14505	0	0	0	ст.м. Автозаводская		27.64572	53.86802	15704,15832	s14505		2528253648	Станция метро Автозаводская
15294	0	0	0	ст.м. Автозаводская		27.64775	53.87003	73207,15621,15292	s15294		320719012	Станция метро Автозаводская
15295	0	0		ст.м. Автозаводская		27.64907	53.8684	73207,15832	s15295		320719011	Станция метро Автозаводская
15621	0	0	0	ст.м. Автозаводская		27.64547	53.87037	15294,15619	s15621		767184122	Станция метро Автозаводская
15704	0	0		ст.м. Автозаводская		27.64618	53.86864	14505,73207	s15704		767183566	Станция метро Автозаводская
15832	0	0	0	ст.м. Автозаводская		27.6469	53.86751	14505,15295,15706	s15832		767183608	Станция метро Автозаводская
15952	0	0		ст.м. Академия наук		27.59848	53.91915	73200,15888,14755	s15952		767183477	Станция метро Академия наук
14675	0	0	пр-т Независимости	ст.м. Борисовский тракт		27.66477	53.93838	14676,14513	s14675		534431998	Станция метро Борисовский тракт
14676	0	0		ст.м. Борисовский тракт		27.66568	53.93831	73196,14675	s14676			Станция метро Борисовский тракт
14489	0	0		ст.м. Восток		27.65002	53.9345	14498,14488,14677	s14489		341377731	Станция метро Восток
14498	0	0	0	ст.м. Восток		27.65064	53.93399	14499,14489	s14498			Станция метро Восток
14500	0	0		ст.м. Восток		27.65204	53.93438	73197,14512	s14500		767183454	Станция метро Восток
15204	0	0	0	ст.м. Грушевка		27.51373	53.88661	133330,15203	s15204		320719514	Станция метро Грушевка
15205	0	0	0	ст.м. Грушевка		27.51586	53.88681	133330,15206	s15205		767084894	Станция метро Грушевка
15672	0	0	0	ст.м. Грушевка		27.51447	53.8871	133330,15927	s15672		767090535	Станция метро Грушевка
15673	0	0	0	ст.м. Грушевка		27.51535	53.88588	133330,15671	s15673		767090538	Станция метро Грушевка
15702	0	0	0	ст.м. Институт Культуры		27.54058	53.88577	73205,15843	s15702			Станция метро Институт Культуры
15843	0	0	0	ст.м. Институт Культуры		27.53821	53.88689	15844,15667,15702	s15843		615042734	Станция метро Институт Культуры
54508	0	0	ул. Суражская	ст.м. Институт Культуры		27.54136	53.88634	73205,15918	s54508		341904825	Станция метро Институт Культуры
54565	0	0	0	ст.м. Институт Культуры		27.54123	53.8858	73205,15919	s54565			Станция метро Институт Культуры
14600	0	0	0	ст.м. Каменная Горка		27.43618	53.90817	73219,14608,14607	s14600		340772398	Станция метро Каменная Горка
14608	0	0	0	ст.м. Каменная Горка		27.43421	53.90717	14868,14600,14609	s14608		876495728	Станция метро Каменная Горка
14613	0	0	0	ст.м. Каменная Горка		27.4379	53.90666	73219,14599,14867	s14613		767183358	Станция метро Каменная Горка
14868	0	0	0	ст.м. Каменная Горка		27.43523	53.90593	14867,14608	s14868		340772496	Станция метро Каменная Горка
15734	0	0	0	ст.м. Коласа Я.		27.58096	53.91624	16213,15735,191266	s15734		767085123	Станция метро Якуба Коласа
14597	0	0	0	ст.м. Кунцевщина		27.4525	53.90636	73218	s14597			Станция метро Кунцевщина
14615	0	0	0	ст.м. Кунцевщина		27.45564	53.90613	73218,14596	s14615		479164837	Станция метро Кунцевщина
14865	0	0		ст.м. Кунцевщина		27.45369	53.90564	73218,14864	s14865		342194098	Станция метро Кунцевщина
15561	0	0	0	ст.м. Кунцевщина		27.45401	53.90698	73218,15558	s15561		767088619	Станция метро Кунцевщина
14991	0	0	пр-т Дзержинского	ст.м. Малиновка		27.4752	53.85007	230018,14912	s14991		3062747621	Станция метро Малиновка
16229	0	0	0	ст.м. Малиновка		27.47565	53.8491	230018,16230	s16229		3062747620	Станция метро Малиновка
16255	0	0		ст.м. Малиновка		27.47403	53.84877	230009	s16255			Станция метро Малиновка
230009	0	0	0	ст.м. Малиновка		27.47342	53.84937	16255,230018,14990	s230009		3062747618	Станция метро Малиновка
14908	0	0	0	ст.м. Михалово		27.49595	53.87604	16249,58350	85			Станция метро Михалово
15200	0	0		ст.м. Михалово		27.49775	53.87735	133333,151132	85			Станция метро Михалово
15212	0	0	0	ст.м. Михалово		27.4957	53.87702	133333,14907	85п		2395014061	Станция метро Михалово
16249	0	0	ул. Уманская	ст.м. Михалово		27.49733	53.87621	133333,14908,16253	85о		2395014058	Станция метро Михалово
151132	0	0	0	ст.м. Михалово		27.498	53.87819	151131,15200,15201	s151132			Станция метро Михалово
197285	0	0	0	ст.м. Могилёвская		27.67617	53.8607	133405,15620	s197285		2789202890	Станция метро Могилёвская
230032	0	0	0	ст.м. Молодежная		27.52475	53.90643	230033,14575,73215	s230032			Станция метро Молодежная
230033	0	0	0	ст.м. Молодежная		27.52424	53.90555	230032,54198	s230033			Станция метро Молодежная
14344	0	0	0	ст.м. Московская		27.6257	53.92858	14345,14490,73198	s14344		767184141	Станция метро Московская
14346	0	0	0	ст.м. Московская		27.62907	53.92812	73198,14343	s14346		767183495	Станция метро Московская
14423	0	0	0	ст.м. Московская		27.62624	53.92722	14490,73198,14424	s14423		767183866	Станция метро Московская
14490	0	0		ст.м. Московская		27.62504	53.92761	14423,14344,14496	s14490		446777623	Станция метро Московская
15566	0	0		ст.м. Немига		27.55174	53.90444	73213,16239,14572	s15566		320719453	Станция метро Немига
15600	0	0	0	ст.м. Немига		27.55497	53.90594	73213,15778	s15600		320719452	Станция метро Немига
14492	0	0		ст.м. Парк Челюскинцев		27.61117	53.92396	14494,73199	69		767183604	Станция метро Парк Челюскинцев
14495	0	0		ст.м. Парк Челюскинцев		27.61595	53.9245	58371,14491	69		767183729	Станция метро Парк Челюскинцев
58371	0	0	0	ст.м. Парк Челюскинцев		27.61458	53.92544	58368,14495	s58371		767183376	Станция метро Парк Челюскинцев
14508	0	0	0	ст.м. Партизанская		27.6292	53.87365	15618,15623,15352	51		767183801	Станция метро Партизанская
14709	0	0	0	ст.м. Партизанская		27.63094	53.87585	73208,58374	s14709		767184094	Станция метро Партизанская
15618	0	0	0	ст.м. Партизанская		27.63121	53.87397	14508,73208,14582	s15618		342069925	Станция метро Партизанская
15623	0	0	0	ст.м. Партизанская		27.62874	53.87519	73208,14508,15394	s15623		342069432	Станция метро Партизанская
15809	0	0	0	ст.м. Партизанская		27.62664	53.87661	15394,15617	s15809			Станция метро Партизанская
15810	0	0	0	ст.м. Партизанская		27.62745	53.87696	15351	s15810		767183830	Станция метро Партизанская
15197	0	0		ст.м. Петровщина		27.48633	53.86445	133332,15198	s15197		2166763286	Станция метро Петровщина
15198	0	0	0	ст.м. Петровщина		27.48626	53.86521	15197,14909	s15198		2166763285	Станция метро Петровщина
15569	0	0	ул. Голубева	ст.м. Петровщина		27.4847	53.86455	133332,15664	s15569			Станция метро Петровщина
72368	0	0		ст.м. Петровщина		27.48577	53.86374	133332,73464	s72368			Станция метро Петровщина
73464	0	0		ст.м. Петровщина		27.48676	53.86357	72368,16251	s73464		2140050278	Станция метро Петровщина
212056	0	0	0	ст.м. Петровщина		27.48453	53.86367	133332,204052	s212056			Станция метро Петровщина
14591	0	0		ст.м. Пушкинская		27.49361	53.90971	14838,14702,14683	s14591		320718909	Станция метро Пушкинская
14684	0	0		ст.м. Пушкинская		27.49793	53.90941	73216,14590	s14684		320718911	Станция метро Пушкинская
14702	0	0	пр. Пушкина	ст.м. Пушкинская		27.4952	53.90791	14819,14591,73216	s14702		279249285	Станция метро Пушкинская
14838	0	0		ст.м. Пушкинская		27.4956	53.91095	14591,73216,14701	s14838		342167297	Станция метро Пушкинская
73216	0	0	0	ст.м. Пушкинская		27.49747	53.90963	14684,14838,14702	s73216		320718913	Станция метро Пушкинская
73195	0	0	0	ст.м. Уручье		27.68871	53.94561	14652,14656	s73195		475208264	Станция метро Уручье
14712	0	0	0	ст.м.Могилевская		27.67465	53.8609	15620	s14712		320718994	Станция метро Могилевская
15298	0	0	0	ст.м.Могилевская		27.67521	53.86251	133412,15341	s15298		320718966	Станция метро Могилевская
15343	0	0		ст.м.Могилевская		27.67335	53.86244	133412,15297	s15343		320718995	Станция метро Могилевская
15620	0	0		ст.м.Могилевская		27.67536	53.8614	14712,73206,197285	s15620		320718963	Станция метро Могилевская
14593	0	0	0	ст.м.Спортивная		27.47955	53.90872	73217,15249	s14593		320718905	Станция метро Спортивная
14682	0	0	0	ст.м.Спортивная		27.48226	53.90829	15249,14852,14592	s14682		341879219	Станция метро Спортивная
14852	0	0	0	ст.м.Спортивная		27.48053	53.90773	73217,14682,14853	s14852		341922827	Станция метро Спортивная
15249	0	0	0	ст.м.Спортивная		27.48109	53.90919	14593,14682,15248	s15249		279251477	Станция метро Спортивная
15347	0	0		ст.м.Тракторный завод		27.61569	53.88894	15813,15396	s15347		767084838	Станция метро Тракторный завод
15396	0	0	0	ст.м.Тракторный завод		27.61531	53.88942	15814,15347	s15396			Станция метро Тракторный завод
15813	0	0	ул. Долгобродская, высадка пассажиров	ст.м.Тракторный завод		27.61632	53.88875	15347,73536	s15813			Станция метро Тракторный завод
15814	0	0	ул. Долгобродская, посадка пассажиров	ст.м.Тракторный завод~(посадка пассажиров)		27.61461	53.88944	15396,73209	s15814		767084957	Станция метро Тракторный завод
14652	0	0		ст.м.Уручье		27.68786	53.94517	73195,14653	s14652		767183481	Станция метро Уручье
14653	0	0		ст.м.Уручье		27.68676	53.94545	14652,14674	s14653		475208265	Станция метро Уручье
14573	0	0	0	ст.м.Фрунзенская		27.53963	53.90541	73214,16189,14572	s14573		277732890	Станция метро Фрунзенская
14689	0	0	0	ст.м.Фрунзенская		27.53833	53.90523	73214,14570	s14689			Станция метро Фрунзенская
15271	0	0	0	стадион Динамо		27.56292	53.89467	16223,16217,16246	s15271			Стадион Динамо
15309	0	0	0	стадион Динамо		27.56518	53.89535	16246,15310	s15309			Стадион Динамо
16217	0	0	0	стадион Динамо		27.56191	53.89423	15271,191252	s16217			Стадион Динамо
16223	0	0	0	стадион Динамо		27.56329	53.89396	15271,16221	s16223			Стадион Динамо
16246	0	0	0	стадион Динамо		27.56418	53.89538	15309,15271,15867	s16246		767183755	Стадион Динамо
230026	0	0	0	стадион Заря		27.65803	53.94914	14433,68844	s230026			Стадион Заря
111200	0	0	0	стадион ЛОСЬ. С.В.		27.64683	53.94619	54205	s111200			стадион ЛОСЬ. С.В.
14734	0	0	0	стадион Трактор		27.61568	53.88283	14780	s14734		767085075	Стадион Трактор
14780	0	0	0	стадион Трактор		27.61441	53.88282	14734,15940,14733	s14780		767085009	Стадион Трактор
16054	0	0	Стайки	Стайки		27.7393	53.79796	16053,16111,16175	s16054			Стайки
